"y" "x1" "x2"
-0.189285909121555 -0.654800826625206 1.28893605445152
-1.03714076540647 -0.0287745599539266 1.64477848345614
3.83073465934621 -0.194135752844865 0.697916779580048
-3.05635861834317 -0.90141522766227 2.35253972054213
4.93217815668217 1.31329723146146 0.901792069704846
-2.11753879411566 -0.822436191094505 2.29594559249185
-2.22109430954949 -0.258756451562176 1.89606110556742
1.06603261606750 0.234653180140113 0.263316277496403
0.534755197084941 -0.42060733691985 1.10186183768265
-1.66787841910996 -0.63676356196579 1.48399422769842
-0.286764590915999 0.18619601708685 1.74109793095741
4.76301813440458 0.676335671408767 0.0908389263082783
-4.15940114215426 -0.332922408271962 3.37559702291394
2.32592455493006 0.347009410029459 1.0304136277664
2.04469898863673 -1.31302660474244 -0.0416461326624622
-4.57906112191014 0.176235380029099 1.88883700698158
2.00170322394241 0.223508381270577 0.0236188874533381
3.55707350896619 0.897003846207663 0.826623209386807
2.40470242898919 1.26243062440751 2.53343346346347
1.81771318957009 0.852636811957766 1.53914448898762
-0.170939963697697 -0.183921763310106 1.09049896033519
-3.83531888353524 -0.71155761356938 2.78932648207706
-0.0951965788353205 0.530238050577096 1.83422203015250
-0.171111308242997 0.220133311420363 1.88254218733096
12.4438968276125 0.77031092750619 0.370863464022593
-2.83573849092222 -0.979844021232029 1.72841874170765
4.57453576355676 1.52837540293643 2.06107123295115
5.08716133132637 -0.531187702001116 -0.563673104020285
1.01613196210455 -0.29079245391859 0.873501997921403
0.423950210227377 -0.812549840636653 0.777369661896687
-3.40753752250509 -0.262388283721482 2.8409860304676
4.77589829357576 1.24624430368254 0.632778689555717
4.37314851385048 0.854367120818242 -0.349314709309959
2.4071036362695 0.028945459704774 1.55143218674806
-2.29052209380498 0.618029592518905 1.17961924209534
4.75566460086489 -0.0366308801737609 -0.901181700561275
-1.18997833548038 0.281296194472454 2.33909361930274
-2.36857844420734 -0.465597472209306 1.41730195375349
2.77986262042531 0.0594832811737559 -0.0452910190871472
0.49975541208915 -0.0355671337220879 0.186816273437890
2.04293048710073 -0.189186309467465 -0.138972841682824
1.51408519172644 0.326433826261754 0.761502143010303
2.32086185210054 0.848604119499232 1.51020627670763
3.75524310475682 -0.542563560415712 -0.586500506510723
0.719209013646342 -0.813742441535309 0.446800019564323
1.21252743605744 -1.53385877778413 0.254064060359413
3.06299492078863 0.304401846814404 -0.290642582841045
9.27409289932345 1.23163472543891 0.885618827753212
2.35287027677044 -1.27378356945348 -0.098604643072745
-3.74222996498592 -1.06841908414634 2.04803244582036
2.45421786689669 -0.0348853680186106 -0.476251137698638
3.09263430545774 0.715411618903466 0.131049978499850
5.11292803996677 -0.824840653043484 -1.69565154213321
8.97078274367204 1.7413693227336 -0.47711406402485
9.09566543384055 1.92796732651573 -0.232394785702838
-0.100030105027217 0.0542326844263133 1.52809094745868
0.325325386737564 -0.916098182311371 1.03788286873247
1.59723331389253 0.539884614232232 0.560828235160128
0.448021412062813 -1.24644227660444 0.689801874720655
-0.319652061124763 -2.57801148388617 1.81541856807929
2.64387667365812 0.208590985801275 0.486471460830432
-0.0587062487858339 -2.34587525096731 1.46015395080630
1.44929721822713 -0.53159755343148 0.0990764632573775
3.34236800002584 -0.230843661349773 -0.478242560533001
-1.38381077241607 -2.18340431869341 1.87157537966889
-2.40775537630659 -0.177181911895772 1.99491761004915
1.95121434398576 0.0304526798526844 0.727911326581033
-7.84178032228089 0.401140765289109 1.45907808573992
3.51941350553507 0.368792566099448 -0.0855270715882839
-3.14970160493905 -0.666555579712884 2.52779443401589
1.27394709049538 0.653130145713534 1.63742384331971
0.761412189693193 -1.56958581402357 0.562469257714313
3.01971825041314 -0.772407832569891 -0.447296273630992
8.29683242488043 1.56132134053909 -0.57763227898334
0.594493367099741 -1.12741533910190 0.461184714531039
4.2723942493453 1.35426176517010 1.31850819097451
-3.2774444024566 -0.0235792889960665 2.89168485858535
5.88026241920234 0.896220974592131 -0.405487734669407
7.71371161108313 1.29100980644490 1.68472705315986
-0.21058644424868 -0.0801774714366232 1.21474517122059
6.39094759912704 1.25847627291607 -0.458473620905408
0.888844583772286 0.32861203900724 1.54726682600005
2.32439463208622 -0.970894408415255 -0.25528200031745
0.147689944575057 0.599485186390602 2.25963187006595
-4.54904452878876 -0.187901932134791 2.32841446123596
3.99938615402004 1.34199772701632 1.54050834280383
-0.520844875466915 -0.878424494026991 1.01961991658678
5.41887974645982 1.02578706263081 0.329080563602692
9.78816889636038 -0.0388799818112478 0.134064369821513
-0.996487082819576 -2.35760921100435 1.78708812760865
-1.71287008345598 -2.07777295084908 1.93068602489684
-1.38666648694336 -0.617235684200574 1.71067883827645
-0.365590547484743 -0.348789428983283 1.43616266970001
2.95399809822938 0.617481404015103 0.305326716261022
-2.38715464469468 -0.246166703428865 2.10735473234530
1.42433066447199 -2.84947421391525 1.42562540943541
7.4514085965759 1.47901785449407 -0.466265215138656
7.21758624685254 1.62453949777226 -0.0584860866931405
3.18730784662271 -1.97244995430335 -0.959016270830894
-1.84900415378396 -0.645484692333714 1.74228110010058
